animal,n_windows,model,accuracy_mean,accuracy_std,f1_mean,f1_std,rmse_mean,rmse_std,latency_ms_mean,composite_score,rank,total_time_s
15,86400,STA-LSTM-H (accel),0.9730824891461648,0.0034181842017406,0.9665920542892013,0.0045847735667912,20337.171875,410.7058506424679,0.0124765599507692,0.9095546777645966,8,5338.77
15,86400,Transformer + bp,0.9926483357452968,0.0006038045643024,0.9903923539247376,0.0009496073068342,28071.12421875,1078.6338544598902,0.0136356103866106,0.901379635444588,9,5338.77
15,86400,Transformer + bp_lag1,0.9859102749638206,0.0011900555738821,0.9814985655135616,0.0016278153570841,28565.500390625,746.8098571545672,0.0134601823435678,0.8968882071679417,10,5338.77
16,86400,GRU + bp,0.992370477568741,0.0014618761556158,0.9889486025361446,0.002448302586293,9823.7599609375,343.6066117931726,0.0101840098640529,0.9988118243940484,1,5504.88
16,86400,GRU + bp_lag1,0.9843241678726484,0.0004228534267496,0.977448651414673,0.0009968771913382,10143.4701171875,367.27314583911016,0.0101057554860686,0.9930970954163316,2,5504.88
16,86400,LSTM + bp,0.9924978292329956,0.0009287951893548,0.9893077467470583,0.0013211925979597,10089.0876953125,373.66400919394346,0.0106440266613159,0.9697282441642624,3,5504.88
16,86400,LSTM + bp_lag1,0.9843241678726484,0.0012541081250984,0.9775783697589,0.0020589983957141,10598.1287109375,186.4875601799016,0.0106958613141983,0.9626823841375294,4,5504.88
16,86400,STA-LSTM + bp_lag1,0.98421997105644,0.0015565501080875,0.9773537049555884,0.0027863706152245,10570.7974609375,342.55394731919137,0.012711024057395,0.9192388912063558,5,5504.88
16,86400,STA-LSTM-H + bp_lag1,0.984590448625181,0.0015039069349794,0.9780215925261084,0.002228599443615,10609.7818359375,229.27758882604405,0.0127821792059951,0.9190948173398016,6,5504.88
16,86400,Transformer + bp,0.9928914616497828,0.0006573693576418,0.9897654286365766,0.001042141439622,13672.6337890625,251.77796736972235,0.0139355856572128,0.902109762148734,7,5504.88
16,86400,Transformer + bp_lag1,0.9853892908827784,0.001655450189346,0.9792309289004418,0.0023036370574801,13998.7021484375,248.9818956978593,0.013952787229643,0.8959756537921153,8,5504.88
16,86400,STA-LSTM (accel),0.9440578871201156,0.0059899716744433,0.9306799609672576,0.0074454867637113,10694.34375,159.8054386839069,0.0128276374301564,0.8862824999688933,9,5504.88
16,86400,STA-LSTM-H (accel),0.9432127351664256,0.0076147420676841,0.9293799429844888,0.0104314049274264,10734.6154296875,356.98300110948,0.0129866126194251,0.8846371413733697,10,5504.88
17,86400,GRU + bp,0.9925441389290884,0.0006573693576418,0.9887645169668656,0.0010005481976594,12660.0470703125,459.96142032277936,0.0098809802705252,0.99941219243417,1,5376.82
17,86400,GRU + bp_lag1,0.9828654124457308,0.0022245531460678,0.9742330738658508,0.0033416006744013,12922.553515625,433.6165120082912,0.0098450220083513,0.9919771441898432,2,5376.82
17,86400,LSTM + bp,0.992821997105644,0.0004483917043365,0.9892927029011452,0.000561352510615,14154.930859375,324.1804391536013,0.0103856222744486,0.9698971548149796,3,5376.82
17,86400,LSTM + bp_lag1,0.98356005788712,0.0022356722246506,0.9753665645031332,0.0030851359360282,13943.6328125,160.4986318357628,0.0103907238196058,0.9623874916605286,4,5376.82
17,86400,STA-LSTM-H + bp_lag1,0.9852156295224314,0.0008496598845456,0.9781026090667608,0.0012128952426045,14958.3970703125,343.154392124278,0.0124881315528915,0.9194278237433816,5,5376.82
17,86400,STA-LSTM + bp_lag1,0.9849609261939218,0.0008279274872952,0.9778402267564298,0.0010744407416231,15140.203515625,309.13486587607144,0.0124923769039588,0.9191957969690634,6,5376.82
17,86400,Transformer + bp,0.9924283646888568,0.0001916404672329,0.9885904489746078,0.0003714058811599,17677.80078125,252.99009699080128,0.0135448545287599,0.9019595465669056,7,5376.82
17,86400,STA-LSTM (accel),0.956341534008683,0.0065104252001769,0.9400307287837087,0.0090777336003904,14902.7396484375,173.53477652625344,0.0124585721089185,0.8964746464718604,8,5376.82
17,86400,Transformer + bp_lag1,0.9850072358900144,0.0006256095437849,0.9774303177029898,0.0011171619753219,17655.9015625,160.69300440129055,0.013484600694195,0.896304500070038,9,5376.82
17,86400,STA-LSTM-H (accel),0.9554616497829234,0.0045553301774292,0.9384793821874632,0.0060713705186492,15077.5470703125,576.5700031347328,0.0125042538585844,0.8954769588296171,10,5376.82
18,86400,GRU + bp,0.9931114327062228,0.0005753874912782,0.9887836834315836,0.0010991978882233,4671.97822265625,104.1729827810972,0.0100521955560952,0.9999347220441326,1,5513.2
18,86400,GRU + bp_lag1,0.9854124457308248,0.0008554768487136,0.9760069126157926,0.0015891703360432,4864.02705078125,218.54381533372023,0.0101096707499989,0.993164799265946,2,5513.2
18,86400,LSTM + bp,0.9930303907380608,0.0008575112792887,0.9886921324930658,0.0014710724934835,4733.34921875,60.36793564119708,0.010589399224069,0.9698988420054402,3,5513.2
18,86400,LSTM + bp_lag1,0.9851461649782924,0.0005932794431406,0.9759521398129608,0.0008317113413969,4929.66123046875,103.36883228468714,0.0106157779548042,0.9633123491393596,4,5513.2
18,86400,STA-LSTM-H + bp_lag1,0.9865701881331403,0.0006004655272886,0.9779836965745016,0.0009763389088133,5198.3638671875,149.36196273361017,0.0126877973845441,0.9206150133878226,5,5513.2
18,86400,STA-LSTM + bp_lag1,0.9858523878437048,0.0013657435232934,0.977105599742045,0.0017806817068584,5189.95361328125,87.18606375382943,0.0127198815388893,0.919836997297788,6,5513.2
18,86400,STA-LSTM (accel),0.9688567293777132,0.0014381192601428,0.953018620948861,0.0019962954429053,5079.47138671875,108.65143193891372,0.0127367721533594,0.9061685358694233,7,5513.2
18,86400,STA-LSTM-H (accel),0.9673053545586108,0.0060265357476197,0.9512231444528284,0.0083165218475668,5119.87548828125,121.6646609087877,0.0127785793099924,0.904660721336826,8,5513.2
18,86400,Transformer + bp,0.993192474674385,0.0007823118220098,0.9886535317109896,0.0015788590034439,5616.39560546875,21.47088081502177,0.0137731286369576,0.9025762504927848,9,5513.2
18,86400,Transformer + bp_lag1,0.98679015918958,0.0004017215993724,0.9781637375886896,0.0008778568232987,5811.80439453125,142.07629536647858,0.013734780769531,0.8976230655288704,10,5513.2
